Date,Country,Growth rate
2017-08-01,MX,0.9470200000000001
2017-09-01,MX,0.9467700000000001
2017-10-01,MX,0.95686
2017-11-01,MX,0.94491
2017-12-01,MX,1.08089
2018-01-01,MX,1.1213899999999999
2018-02-01,MX,1.14288
2018-03-01,MX,1.1413200000000001
2018-04-01,MX,1.12733
2018-05-01,MX,1.15724
2018-06-01,MX,1.14105
2018-07-01,MX,1.1711
2018-08-01,MX,1.21719
2018-09-01,MX,1.21815
2018-10-01,MX,1.2117
2018-11-01,MX,1.26114
2018-12-01,MX,1.115
2019-01-01,MX,1.10927
2019-02-01,MX,1.1119
2019-03-01,MX,1.08856
2019-04-01,MX,1.17624
2019-05-01,MX,1.171
2019-06-01,MX,1.1952200000000002
2019-07-01,MX,1.20272
2019-08-01,MX,1.20317
2019-09-01,MX,1.2406700000000002
2019-10-01,MX,1.26242
2019-11-01,MX,1.2279799999999998
2019-12-01,MX,1.28847
2020-01-01,MX,1.28688
2020-02-01,MX,1.31815
2020-03-01,MX,1.37032
2020-04-01,MX,1.3311899999999999
2020-05-01,MX,1.3676
2020-06-01,MX,1.36096
2020-07-01,MX,1.3599
2020-08-01,MX,1.3405200000000002
2020-09-01,MX,1.317
2020-10-01,MX,1.31154
2020-11-01,MX,1.35368
2020-12-01,MX,1.33781
2021-01-01,MX,1.363687764
2021-02-01,MX,1.3547010919999998
2021-03-01,MX,1.323421791
2021-04-01,MX,1.306765485
2021-05-01,MX,1.2717144009999999
2021-06-01,MX,1.2632250109999998
2021-07-01,MX,1.238769992
2021-08-01,MX,1.256294152
2021-09-01,MX,1.258650314
2021-10-01,MX,1.2582270290000002
2021-11-01,MX,1.2117925170000001
2021-12-01,MX,1.171257746
2016-12-01,NL,1
2017-01-01,NL,0.97345
2017-02-01,NL,0.94945
2017-03-01,NL,0.9251799999999999
2017-04-01,NL,0.90765
2017-05-01,NL,0.8848799999999999
2017-06-01,NL,0.8673200000000001
2017-07-01,NL,0.85493
2017-08-01,NL,0.84283
2017-09-01,NL,0.8320200000000001
2017-10-01,NL,0.82535
2017-11-01,NL,0.8155399999999999
2017-12-01,NL,0.81145
2018-01-01,NL,0.84452
2018-02-01,NL,0.86785
2018-03-01,NL,0.8883
2018-04-01,NL,0.91519
2018-05-01,NL,0.93576
2018-06-01,NL,0.94858
2018-07-01,NL,0.96803
2018-08-01,NL,0.9797899999999999
2018-09-01,NL,1.00285
2018-10-01,NL,1.0033
2018-11-01,NL,1.0306600000000001
2018-12-01,NL,1.04055
2019-01-01,NL,1.0323200000000001
2019-02-01,NL,1.04312
2019-03-01,NL,1.0674299999999999
2019-04-01,NL,1.07437
2019-05-01,NL,1.09521
2019-06-01,NL,1.10481
2019-07-01,NL,1.10352
2019-08-01,NL,1.10962
2019-09-01,NL,1.10493
2019-10-01,NL,1.12297
2019-11-01,NL,1.09836
2019-12-01,NL,1.1081
2020-01-01,NL,1.1140299999999999
2020-02-01,NL,1.1131799999999998
2020-03-01,NL,1.1190799999999999
2020-04-01,NL,1.13644
2020-05-01,NL,1.15188
2020-06-01,NL,1.1732200000000002
2020-07-01,NL,1.1904299999999999
2020-08-01,NL,1.21627
2020-09-01,NL,1.2295
2020-10-01,NL,1.242
2020-11-01,NL,1.28503
2020-12-01,NL,1.28357
2021-01-01,NL,1.301142483
2021-02-01,NL,1.302731527
2021-03-01,NL,1.2868416329999999
2021-04-01,NL,1.2527909879999999
2021-05-01,NL,1.218871824
2021-06-01,NL,1.204169616
2021-07-01,NL,1.198356865
2021-08-01,NL,1.198400691
2021-09-01,NL,1.210063226
2021-10-01,NL,1.20508612
2021-11-01,NL,1.1961232929999999
2021-12-01,NL,1.201050379
2016-12-01,PL,1
2017-01-01,PL,0.96004
2017-02-01,PL,0.93248
2017-03-01,PL,0.92769
2017-04-01,PL,0.91146
2017-05-01,PL,0.89587
2017-06-01,PL,0.8772700000000001
2017-07-01,PL,0.8559399999999999
2017-08-01,PL,0.8484700000000001
2017-09-01,PL,0.82673
2017-10-01,PL,0.8312200000000001
2017-11-01,PL,0.8162699999999999
2017-12-01,PL,0.82521
2018-01-01,PL,0.85656
2018-02-01,PL,0.8748799999999999
2018-03-01,PL,0.85464
2018-04-01,PL,0.8657
2018-05-01,PL,0.87823
2018-06-01,PL,0.91733
2018-07-01,PL,0.9441
2018-08-01,PL,0.9562200000000001
2018-09-01,PL,0.98261
2018-10-01,PL,0.9648
2018-11-01,PL,0.99045
2018-12-01,PL,0.9807799999999999
2019-01-01,PL,1.00001
2019-02-01,PL,1.0020200000000001
2019-03-01,PL,1.05332
2019-04-01,PL,1.05041
2019-05-01,PL,1.0584200000000001
2019-06-01,PL,1.01979
2019-07-01,PL,1.02115
2019-08-01,PL,1.01874
2019-09-01,PL,1.0207700000000002
2019-10-01,PL,1.03861
2019-11-01,PL,1.0421200000000002
2019-12-01,PL,1.04712
2020-01-01,PL,1.0477299999999998
2020-02-01,PL,1.0639
2020-03-01,PL,1.05326
2020-04-01,PL,1.09684
2020-05-01,PL,1.10921
2020-06-01,PL,1.16123
2020-07-01,PL,1.17308
2020-08-01,PL,1.18242
2020-09-01,PL,1.1788100000000001
2020-10-01,PL,1.1890100000000001
2020-11-01,PL,1.17994
2020-12-01,PL,1.19905
2021-01-01,PL,1.205820012
2021-02-01,PL,1.214774054
2021-03-01,PL,1.2044265790000002
2021-04-01,PL,1.1812874340000001
2021-05-01,PL,1.180505178
2021-06-01,PL,1.156905228
2021-07-01,PL,1.151031475
2021-08-01,PL,1.151959265
2021-09-01,PL,1.1692059879999999
2021-10-01,PL,1.15549107
2021-11-01,PL,1.1583540159999999
2021-12-01,PL,1.149729328
2016-12-01,PT,1
2017-01-01,PT,0.95747
2017-02-01,PT,0.9175200000000001
2017-03-01,PT,0.9191600000000001
2017-04-01,PT,0.91909
2017-05-01,PT,0.9153700000000001
2017-06-01,PT,0.8752200000000001
2017-07-01,PT,0.8529100000000001
2017-08-01,PT,0.8621200000000001
2017-09-01,PT,0.85316
2017-10-01,PT,0.85396
2017-11-01,PT,0.82867
2017-12-01,PT,0.91166
2018-01-01,PT,0.9759700000000001
2018-02-01,PT,1.02731
2018-03-01,PT,1.0182200000000001
2018-04-01,PT,1.0559399999999999
2018-05-01,PT,1.0668
2018-06-01,PT,1.15
2018-07-01,PT,1.18895
2018-08-01,PT,1.1639
2018-09-01,PT,1.16409
2018-10-01,PT,1.14058
2018-11-01,PT,1.17744
2018-12-01,PT,1.08254
2019-01-01,PT,1.0478100000000001
2019-02-01,PT,1.05701
2019-03-01,PT,1.07969
2019-04-01,PT,1.04162
2019-05-01,PT,1.0421
2019-06-01,PT,1.0120200000000001
2019-07-01,PT,0.98761
2019-08-01,PT,1.00357
2019-09-01,PT,1.0313700000000001
2019-10-01,PT,1.0718
2019-11-01,PT,1.0585799999999999
2019-12-01,PT,1.0573700000000001
2020-01-01,PT,1.09035
2020-02-01,PT,1.07241
2020-03-01,PT,1.06525
2020-04-01,PT,1.1004399999999999
2020-05-01,PT,1.10451
2020-06-01,PT,1.10004
2020-07-01,PT,1.14035
2020-08-01,PT,1.16885
2020-09-01,PT,1.14089
2020-10-01,PT,1.1400700000000001
2020-11-01,PT,1.15632
2020-12-01,PT,1.20055
2021-01-01,PT,1.209974394
2021-02-01,PT,1.2268985190000001
2021-03-01,PT,1.223848711
2021-04-01,PT,1.18662317
2021-05-01,PT,1.199385726
2021-06-01,PT,1.20626516
2021-07-01,PT,1.17074195
2021-08-01,PT,1.135419374
2021-09-01,PT,1.186531395
2021-10-01,PT,1.180940863
2021-11-01,PT,1.178371757
2021-12-01,PT,1.13601865
2016-12-01,RO,1
2017-01-01,RO,1.0471
2017-02-01,RO,1.01308
2017-03-01,RO,1.0128700000000002
2017-04-01,RO,0.98877
2017-05-01,RO,0.96044
2017-06-01,RO,0.95445
2017-07-01,RO,0.94142
2017-08-01,RO,0.9261799999999999
2017-09-01,RO,0.93966
2017-10-01,RO,0.9171600000000001
2017-11-01,RO,0.8823
2017-12-01,RO,0.88536
2018-01-01,RO,0.80978
2018-02-01,RO,0.88334
2018-03-01,RO,0.90738
2018-04-01,RO,0.9394399999999999
2018-05-01,RO,0.95706
2018-06-01,RO,0.93095
2018-07-01,RO,0.95334
2018-08-01,RO,0.9821700000000001
2018-09-01,RO,0.93711
2018-10-01,RO,0.9600700000000001
2018-11-01,RO,1.00491
2018-12-01,RO,1.00702
2019-01-01,RO,1.02435
2019-02-01,RO,0.9935200000000001
2019-03-01,RO,0.9557899999999999
2019-04-01,RO,0.94283
2019-05-01,RO,1.0119799999999999
2019-06-01,RO,1.1183
2019-07-01,RO,1.13808
2019-08-01,RO,1.1683299999999999
2019-09-01,RO,1.25786
2019-10-01,RO,1.26316
2019-11-01,RO,1.28903
2019-12-01,RO,1.3241
2020-01-01,RO,1.39497
2020-02-01,RO,1.3876899999999999
2020-03-01,RO,1.46091
2020-04-01,RO,1.5216
2020-05-01,RO,1.4708
2020-06-01,RO,1.39001
2020-07-01,RO,1.39585
2020-08-01,RO,1.35464
2020-09-01,RO,1.3170600000000001
2020-10-01,RO,1.34365
2020-11-01,RO,1.3461100000000001
2020-12-01,RO,1.3127
2021-01-01,RO,1.267111725
2021-02-01,RO,1.280778093
2021-03-01,RO,1.20730892
2021-04-01,RO,1.1610092920000001
2021-05-01,RO,1.158055745
2021-06-01,RO,1.191978599
2021-07-01,RO,1.147463361
2021-08-01,RO,1.158266139
2021-09-01,RO,1.142004698
2021-10-01,RO,1.1073858159999999
2021-11-01,RO,1.05068418
2021-12-01,RO,1.048305346
2016-12-01,ZA,1
2017-01-01,ZA,1.0061200000000001
2017-02-01,ZA,0.99419
2017-03-01,ZA,0.9701799999999999
2017-04-01,ZA,0.97696
2017-05-01,ZA,1.00304
2017-06-01,ZA,0.99408
2017-07-01,ZA,0.99974
2017-08-01,ZA,1.05545
2017-09-01,ZA,1.08431
2017-10-01,ZA,1.06657
2017-11-01,ZA,1.06454
2017-12-01,ZA,1.0863399999999999
2018-01-01,ZA,1.08276
2018-02-01,ZA,1.08755
2018-03-01,ZA,1.1072899999999999
2018-04-01,ZA,1.09648
2018-05-01,ZA,1.06944
2018-06-01,ZA,1.0825
2018-07-01,ZA,1.08374
2018-08-01,ZA,1.02236
2018-09-01,ZA,0.99118
2018-10-01,ZA,1.07796
2018-11-01,ZA,1.11058
2018-12-01,ZA,1.1128200000000001
2019-01-01,ZA,1.14219
2019-02-01,ZA,1.19718
2019-03-01,ZA,1.24492
2019-04-01,ZA,1.28159
2019-05-01,ZA,1.30607
2019-06-01,ZA,1.35537
2019-07-01,ZA,1.3911200000000001
2019-08-01,ZA,1.43087
2019-09-01,ZA,1.51068
2019-10-01,ZA,1.46504
2019-11-01,ZA,1.42876
2019-12-01,ZA,1.41162
2020-01-01,ZA,1.41689
2020-02-01,ZA,1.4106
2020-03-01,ZA,1.4037
2020-04-01,ZA,1.38044
2020-05-01,ZA,1.42345
2020-06-01,ZA,1.4228100000000001
2020-07-01,ZA,1.38429
2020-08-01,ZA,1.3837700000000002
2020-09-01,ZA,1.3358700000000001
2020-10-01,ZA,1.3573899999999999
2020-11-01,ZA,1.41327
2020-12-01,ZA,1.4361
2021-01-01,ZA,1.427663291
2021-02-01,ZA,1.395173685
2021-03-01,ZA,1.366482266
2021-04-01,ZA,1.3967442419999998
2021-05-01,ZA,1.328530347
2021-06-01,ZA,1.27156383
2021-07-01,ZA,1.308911043
2021-08-01,ZA,1.298997634
2021-09-01,ZA,1.277243851
2021-10-01,ZA,1.2462577559999999
2021-11-01,ZA,1.200309947
2021-12-01,ZA,1.1811649370000001
2016-12-01,KR,1
2017-01-01,KR,1.0036
2017-02-01,KR,0.97408
2017-03-01,KR,0.95273
2017-04-01,KR,0.9487
2017-05-01,KR,0.9251799999999999
2017-06-01,KR,0.97403
2017-07-01,KR,0.94794
2017-08-01,KR,0.9878600000000001
2017-09-01,KR,0.9935200000000001
2017-10-01,KR,0.9875299999999999
2017-11-01,KR,0.98157
2017-12-01,KR,1.01156
2018-01-01,KR,1.0247
2018-02-01,KR,1.02183
2018-03-01,KR,1.04761
2018-04-01,KR,1.0230700000000001
2018-05-01,KR,1.07291
2018-06-01,KR,1.02525
2018-07-01,KR,1.04554
2018-08-01,KR,0.99277
2018-09-01,KR,0.9715600000000001
2018-10-01,KR,0.9631700000000001
2018-11-01,KR,0.9559700000000001
2018-12-01,KR,0.90684
2019-01-01,KR,0.8768799999999999
2019-02-01,KR,0.95894
2019-03-01,KR,0.9429799999999999
2019-04-01,KR,0.9853799999999999
2019-05-01,KR,0.9494600000000001
2019-06-01,KR,0.94275
2019-07-01,KR,0.9527100000000001
2019-08-01,KR,0.96194
2019-09-01,KR,0.98377
2019-10-01,KR,1.04626
2019-11-01,KR,1.07892
2019-12-01,KR,1.1440700000000001
2020-01-01,KR,1.1795
2020-02-01,KR,1.1376
2020-03-01,KR,1.18679
2020-04-01,KR,1.20956
2020-05-01,KR,1.27486
2020-06-01,KR,1.28821
2020-07-01,KR,1.31861
2020-08-01,KR,1.3471600000000001
2020-09-01,KR,1.35385
2020-10-01,KR,1.32274
2020-11-01,KR,1.335
2020-12-01,KR,1.3027600000000001
2021-01-01,KR,1.286342307
2021-02-01,KR,1.296794732
2021-03-01,KR,1.247504082
2021-04-01,KR,1.199423441
2021-05-01,KR,1.13154173
2021-06-01,KR,1.1247741359999999
2021-07-01,KR,1.080930727
2021-08-01,KR,1.05650423
2021-09-01,KR,1.043510475
2021-10-01,KR,1.018313587
2021-11-01,KR,0.9803407479999999
2021-12-01,KR,0.94377013
2016-12-01,ES,1
2017-01-01,ES,0.98941
2017-02-01,ES,0.97288
2017-03-01,ES,0.95939
2017-04-01,ES,0.9512799999999999
2017-05-01,ES,0.9633299999999999
2017-06-01,ES,0.95337
2017-07-01,ES,0.94301
2017-08-01,ES,0.9450700000000001
2017-09-01,ES,0.9442200000000001
2017-10-01,ES,0.9439799999999999
2017-11-01,ES,0.9467200000000001
2017-12-01,ES,0.96099
2018-01-01,ES,0.97151
2018-02-01,ES,0.98864
2018-03-01,ES,1.0059799999999999
2018-04-01,ES,0.9959
2018-05-01,ES,0.9716100000000001
2018-06-01,ES,0.9754799999999999
2018-07-01,ES,1.00294
2018-08-01,ES,0.9918100000000001
2018-09-01,ES,0.9933
2018-10-01,ES,0.9950100000000001
2018-11-01,ES,1.00134
2018-12-01,ES,0.9958799999999999
2019-01-01,ES,1.00843
2019-02-01,ES,1.02491
2019-03-01,ES,1.0297100000000001
2019-04-01,ES,1.0823200000000002
2019-05-01,ES,1.10509
2019-06-01,ES,1.13084
2019-07-01,ES,1.12249
2019-08-01,ES,1.1505299999999998
2019-09-01,ES,1.1723700000000001
2019-10-01,ES,1.18326
2019-11-01,ES,1.18908
2019-12-01,ES,1.1974799999999999
2020-01-01,ES,1.1943
2020-02-01,ES,1.19394
2020-03-01,ES,1.2274
2020-04-01,ES,1.2463600000000001
2020-05-01,ES,1.26591
2020-06-01,ES,1.26314
2020-07-01,ES,1.26829
2020-08-01,ES,1.2639
2020-09-01,ES,1.25473
2020-10-01,ES,1.2608700000000002
2020-11-01,ES,1.26276
2020-12-01,ES,1.26111
2021-01-01,ES,1.27147946
2021-02-01,ES,1.277729556
2021-03-01,ES,1.234457403
2021-04-01,ES,1.176405288
2021-05-01,ES,1.156370278
2021-06-01,ES,1.161449741
2021-07-01,ES,1.16329766
2021-08-01,ES,1.158098825
2021-09-01,ES,1.15660715
2021-10-01,ES,1.151636952
2021-11-01,ES,1.143481735
2021-12-01,ES,1.1361146340000001
2016-12-01,SE,1
2017-01-01,SE,0.98859
2017-02-01,SE,0.96242
2017-03-01,SE,0.93674
2017-04-01,SE,0.9375
2017-05-01,SE,0.9054200000000001
2017-06-01,SE,0.88664
2017-07-01,SE,0.89385
2017-08-01,SE,0.9082
2017-09-01,SE,0.90135
2017-10-01,SE,0.8895
2017-11-01,SE,0.90125
2017-12-01,SE,0.90486
2018-01-01,SE,0.91001
2018-02-01,SE,0.93294
2018-03-01,SE,0.98151
2018-04-01,SE,0.9775799999999999
2018-05-01,SE,1.0141200000000001
2018-06-01,SE,1.06184
2018-07-01,SE,1.02722
2018-08-01,SE,0.9947799999999999
2018-09-01,SE,0.99703
2018-10-01,SE,1.0014299999999998
2018-11-01,SE,0.9935299999999999
2018-12-01,SE,0.96683
2019-01-01,SE,0.9797100000000001
2019-02-01,SE,0.98472
2019-03-01,SE,0.9678
2019-04-01,SE,0.9521200000000001
2019-05-01,SE,0.94657
2019-06-01,SE,0.9090799999999999
2019-07-01,SE,0.94089
2019-08-01,SE,0.9927
2019-09-01,SE,1.0063799999999998
2019-10-01,SE,1.02209
2019-11-01,SE,1.01245
2019-12-01,SE,1.04491
2020-01-01,SE,1.05467
2020-02-01,SE,1.05385
2020-03-01,SE,1.04525
2020-04-01,SE,1.07197
2020-05-01,SE,1.08626
2020-06-01,SE,1.10304
2020-07-01,SE,1.1253600000000001
2020-08-01,SE,1.09982
2020-09-01,SE,1.10319
2020-10-01,SE,1.12091
2020-11-01,SE,1.13776
2020-12-01,SE,1.13283
2021-01-01,SE,1.1289916309999999
2021-02-01,SE,1.15724253
2021-03-01,SE,1.1754576190000001
2021-04-01,SE,1.213717463
2021-05-01,SE,1.211505645
2021-06-01,SE,1.2309820409999999
2021-07-01,SE,1.2080359059999999
2021-08-01,SE,1.2197191170000001
2021-09-01,SE,1.224945907
2021-10-01,SE,1.206127044
2021-11-01,SE,1.220732598
2021-12-01,SE,1.2359252859999998
2016-12-01,TR,1
2017-01-01,TR,0.96506
2017-02-01,TR,0.9324399999999999
2017-03-01,TR,0.9123700000000001
2017-04-01,TR,0.9293799999999999
2017-05-01,TR,0.92719
2017-06-01,TR,0.9243
2017-07-01,TR,0.9046
2017-08-01,TR,0.8881600000000001
2017-09-01,TR,0.88964
2017-10-01,TR,0.87131
2017-11-01,TR,0.86964
2017-12-01,TR,0.857
2018-01-01,TR,0.9008700000000001
2018-02-01,TR,0.9384
2018-03-01,TR,0.94739
2018-04-01,TR,0.91275
2018-05-01,TR,0.90523
2018-06-01,TR,0.91806
2018-07-01,TR,0.94406
2018-08-01,TR,0.9782799999999999
2018-09-01,TR,0.9850399999999999
2018-10-01,TR,1.01152
2018-11-01,TR,1.0147700000000002
2018-12-01,TR,1.0399200000000002
2019-01-01,TR,1.03657
2019-02-01,TR,1.0524799999999999
2019-03-01,TR,1.07562
2019-04-01,TR,1.09951
2019-05-01,TR,1.11673
2019-06-01,TR,1.12366
2019-07-01,TR,1.1366
2019-08-01,TR,1.12762
2019-09-01,TR,1.1308
2019-10-01,TR,1.13436
2019-11-01,TR,1.14744
2019-12-01,TR,1.15488
2020-01-01,TR,1.17939
2020-02-01,TR,1.1721
2020-03-01,TR,1.19728
2020-04-01,TR,1.25868
2020-05-01,TR,1.33142
2020-06-01,TR,1.34117
2020-07-01,TR,1.3681
2020-08-01,TR,1.40668
2020-09-01,TR,1.4179899999999999
2020-10-01,TR,1.4388100000000001
2020-11-01,TR,1.4530399999999999
2020-12-01,TR,1.47419
2021-01-01,TR,1.476480616
2021-02-01,TR,1.495069512
2021-03-01,TR,1.480272524
2021-04-01,TR,1.4077492319999998
2021-05-01,TR,1.3273057529999999
2021-06-01,TR,1.315602052
2021-07-01,TR,1.276667748
2021-08-01,TR,1.234743728
2021-09-01,TR,1.2208580709999999
2021-10-01,TR,1.205181125
2021-11-01,TR,1.1940228240000001
2021-12-01,TR,1.159511851
2016-12-01,GB,1
2017-01-01,GB,0.98372
2017-02-01,GB,0.9606100000000001
2017-03-01,GB,0.95425
2017-04-01,GB,0.94345
2017-05-01,GB,0.93748
2017-06-01,GB,0.9401
2017-07-01,GB,0.93269
2017-08-01,GB,0.93191
2017-09-01,GB,0.92148
2017-10-01,GB,0.91586
2017-11-01,GB,0.9085799999999999
2017-12-01,GB,0.9137
2018-01-01,GB,0.9309200000000001
2018-02-01,GB,0.9555600000000001
2018-03-01,GB,0.9671200000000001
2018-04-01,GB,0.98456
2018-05-01,GB,0.9976700000000001
2018-06-01,GB,0.99464
2018-07-01,GB,1.01636
2018-08-01,GB,1.02312
2018-09-01,GB,1.0456299999999998
2018-10-01,GB,1.06272
2018-11-01,GB,1.08126
2018-12-01,GB,1.0740100000000001
2019-01-01,GB,1.0887799999999999
2019-02-01,GB,1.10582
2019-03-01,GB,1.1049200000000001
2019-04-01,GB,1.10471
2019-05-01,GB,1.10818
2019-06-01,GB,1.13655
2019-07-01,GB,1.1374799999999998
2019-08-01,GB,1.14713
2019-09-01,GB,1.14809
2019-10-01,GB,1.14965
2019-11-01,GB,1.15534
2019-12-01,GB,1.18466
2020-01-01,GB,1.1795
2020-02-01,GB,1.1805299999999999
2020-03-01,GB,1.2061
2020-04-01,GB,1.25329
2020-05-01,GB,1.2856
2020-06-01,GB,1.2866
2020-07-01,GB,1.29531
2020-08-01,GB,1.29535
2020-09-01,GB,1.30626
2020-10-01,GB,1.30793
2020-11-01,GB,1.3086799999999998
2020-12-01,GB,1.29626
2021-01-01,GB,1.309915957
2021-02-01,GB,1.307252755
2021-03-01,GB,1.29084487
2021-04-01,GB,1.235769935
2021-05-01,GB,1.186216997
2021-06-01,GB,1.159989567
2021-07-01,GB,1.151011345
2021-08-01,GB,1.155929096
2021-09-01,GB,1.1488003740000001
2021-10-01,GB,1.154873472
2021-11-01,GB,1.154864507
2021-12-01,GB,1.1567941179999999
2016-12-01,US,1
2017-01-01,US,0.9827
2017-02-01,US,0.96914
2017-03-01,US,0.9612299999999999
2017-04-01,US,0.9549799999999999
2017-05-01,US,0.9477899999999999
2017-06-01,US,0.93784
2017-07-01,US,0.93535
2017-08-01,US,0.9304
2017-09-01,US,0.93147
2017-10-01,US,0.9265100000000001
2017-11-01,US,0.92291
2017-12-01,US,0.9258700000000001
2018-01-01,US,0.94547
2018-02-01,US,0.9592700000000001
2018-03-01,US,0.9738700000000001
2018-04-01,US,0.98516
2018-05-01,US,1.0028700000000002
2018-06-01,US,1.0227700000000002
2018-07-01,US,1.03257
2018-08-01,US,1.04711
2018-09-01,US,1.0539100000000001
2018-10-01,US,1.07046
2018-11-01,US,1.0866200000000001
2018-12-01,US,1.09334
2019-01-01,US,1.10158
2019-02-01,US,1.11947
2019-03-01,US,1.12428
2019-04-01,US,1.1351799999999999
2019-05-01,US,1.13781
2019-06-01,US,1.1419
2019-07-01,US,1.14535
2019-08-01,US,1.15435
2019-09-01,US,1.16178
2019-10-01,US,1.15944
2019-11-01,US,1.1581700000000001
2019-12-01,US,1.15943
2020-01-01,US,1.15811
2020-02-01,US,1.14946
2020-03-01,US,1.1681
2020-04-01,US,1.20137
2020-05-01,US,1.23431
2020-06-01,US,1.2571700000000001
2020-07-01,US,1.2715100000000001
2020-08-01,US,1.2770299999999999
2020-09-01,US,1.2786899999999999
2020-10-01,US,1.29013
2020-11-01,US,1.30182
2020-12-01,US,1.31126
2021-01-01,US,1.332976728
2021-02-01,US,1.340225601
2021-03-01,US,1.316336874
2021-04-01,US,1.2594315329999999
2021-05-01,US,1.204782438
2021-06-01,US,1.1674059209999998
2021-07-01,US,1.149019796
2021-08-01,US,1.1397941409999999
2021-09-01,US,1.142396277
2021-10-01,US,1.137267612
2021-11-01,US,1.12967146
2021-12-01,US,1.123195846
2016-12-01,CL,1
2017-01-01,CL,0.9664299999999999
2017-02-01,CL,1.0514
2017-03-01,CL,1.02831
2017-04-01,CL,1.0369899999999999
2017-05-01,CL,1.03641
2017-06-01,CL,1.03034
2017-07-01,CL,1.01271
2017-08-01,CL,0.99471
2017-09-01,CL,1.00022
2017-10-01,CL,0.97335
2017-11-01,CL,0.95701
2017-12-01,CL,0.9544600000000001
2018-01-01,CL,1.0022799999999998
2018-02-01,CL,0.88151
2018-03-01,CL,0.93321
2018-04-01,CL,0.90794
2018-05-01,CL,0.9052100000000001
2018-06-01,CL,0.99041
2018-07-01,CL,1.047
2018-08-01,CL,1.09971
2018-09-01,CL,1.09477
2018-10-01,CL,1.1336899999999999
2018-11-01,CL,1.2010299999999998
2018-12-01,CL,1.23524
2019-01-01,CL,1.24179
2019-02-01,CL,1.30506
2019-03-01,CL,1.33055
2019-04-01,CL,1.37411
2019-05-01,CL,1.37525
2019-06-01,CL,1.30233
2019-07-01,CL,1.27674
2019-08-01,CL,1.2657
2019-09-01,CL,1.2953299999999999
2019-10-01,CL,1.3282200000000002
2019-11-01,CL,1.28801
2019-12-01,CL,1.27379
2020-01-01,CL,1.2804
2020-02-01,CL,1.32249
2020-03-01,CL,1.26371
2020-04-01,CL,1.3377299999999999
2020-05-01,CL,1.45222
2020-06-01,CL,1.46595
2020-07-01,CL,1.51006
2020-08-01,CL,1.53916
2020-09-01,CL,1.5291
2020-10-01,CL,1.5067700000000002
2020-11-01,CL,1.5203
2020-12-01,CL,1.5566799999999998
2021-01-01,CL,1.553085092
2021-02-01,CL,1.49489397
2021-03-01,CL,1.538290291
2021-04-01,CL,1.4152674269999999
2021-05-01,CL,1.29421806
2021-06-01,CL,1.277696709
2021-07-01,CL,1.242078649
2021-08-01,CL,1.192351416
2021-09-01,CL,1.182985665
2021-10-01,CL,1.149673931
2021-11-01,CL,1.1254298059999999
2021-12-01,CL,1.05443016
2016-12-01,CO,1
2017-01-01,CO,1.0265
2017-02-01,CO,1.1015700000000002
2017-03-01,CO,1.29382
2017-04-01,CO,1.30672
2017-05-01,CO,1.29196
2017-06-01,CO,1.33426
2017-07-01,CO,1.32217
2017-08-01,CO,1.30913
2017-09-01,CO,1.28272
2017-10-01,CO,1.28105
2017-11-01,CO,1.2584
2017-12-01,CO,1.28942
2018-01-01,CO,1.24635
2018-02-01,CO,1.1413799999999998
2018-03-01,CO,0.9322799999999999
2018-04-01,CO,0.9728700000000001
2018-05-01,CO,0.9828600000000001
2018-06-01,CO,0.93448
2018-07-01,CO,1.03397
2018-08-01,CO,1.0405200000000001
2018-09-01,CO,1.1057299999999999
2018-10-01,CO,1.1112
2018-11-01,CO,1.18816
2018-12-01,CO,1.1488
2019-01-01,CO,1.19584
2019-02-01,CO,1.23728
2019-03-01,CO,1.27522
2019-04-01,CO,1.2227
2019-05-01,CO,1.2718399999999999
2019-06-01,CO,1.3115700000000001
2019-07-01,CO,1.25505
2019-08-01,CO,1.29256
2019-09-01,CO,1.30018
2019-10-01,CO,1.33912
2019-11-01,CO,1.3009899999999999
2019-12-01,CO,1.38344
2020-01-01,CO,1.37353
2020-02-01,CO,1.42219
2020-03-01,CO,1.4381899999999999
2020-04-01,CO,1.48714
2020-05-01,CO,1.52045
2020-06-01,CO,1.5236
2020-07-01,CO,1.51053
2020-08-01,CO,1.5179200000000002
2020-09-01,CO,1.49143
2020-10-01,CO,1.45787
2020-11-01,CO,1.49232
2020-12-01,CO,1.45318
2021-01-01,CO,1.503630849
2021-02-01,CO,1.46243601
2021-03-01,CO,1.446291913
2021-04-01,CO,1.411025547
2021-05-01,CO,1.3398428359999999
2021-06-01,CO,1.302471779
2021-07-01,CO,1.317353097
2021-08-01,CO,1.28417607
2021-09-01,CO,1.295476262
2021-10-01,CO,1.314460457
2021-11-01,CO,1.262001647
2021-12-01,CO,1.225263341
2016-12-01,IL,1
2017-01-01,IL,0.97735
2017-02-01,IL,0.95378
2017-03-01,IL,0.9315100000000001
2017-04-01,IL,0.92455
2017-05-01,IL,0.91307
2017-06-01,IL,0.8844
2017-07-01,IL,0.8795700000000001
2017-08-01,IL,0.8861
2017-09-01,IL,0.8690899999999999
2017-10-01,IL,0.8369
2017-11-01,IL,0.83144
2017-12-01,IL,0.83234
2018-01-01,IL,0.84109
2018-02-01,IL,0.86326
2018-03-01,IL,0.88045
2018-04-01,IL,0.8662299999999999
2018-05-01,IL,0.8802200000000001
